"거래구분별(1)","투자자별(1)","투자자별(2)",시점,데이터
"거래대금","외국인","매수 (백만원)",2024.02,94969502
"거래대금","외국인","매수 (백만원)",2024.03,99454505
"거래대금","외국인","매수 (백만원)",2024.04,88795596
"거래대금","외국인","매수 (백만원)",2024.05,89149001
"거래대금","외국인","매수 (백만원)",2024.06,89710414
"거래대금","외국인","순매수 (백만원)",2018.07,124032
"거래대금","외국인","순매수 (백만원)",2018.08,1843863
"거래대금","외국인","순매수 (백만원)",2018.09,-162619
"거래대금","외국인","순매수 (백만원)",2018.10,-4611614
"거래대금","외국인","순매수 (백만원)",2018.11,371721
"거래대금","외국인","순매수 (백만원)",2018.12,158650
"거래대금","외국인","순매수 (백만원)",2019.01,4115659
"거래대금","외국인","순매수 (백만원)",2019.02,698059
"거래대금","외국인","순매수 (백만원)",2019.03,298142
"거래대금","외국인","순매수 (백만원)",2019.04,2583700
"거래대금","외국인","순매수 (백만원)",2019.05,-3052983
"거래대금","외국인","순매수 (백만원)",2019.06,379400
"거래대금","외국인","순매수 (백만원)",2019.07,1916238
"거래대금","외국인","순매수 (백만원)",2019.08,-2592955
"거래대금","외국인","순매수 (백만원)",2019.09,-1032881
"거래대금","외국인","순매수 (백만원)",2019.10,-220459
"거래대금","외국인","순매수 (백만원)",2019.11,-3545045
"거래대금","외국인","순매수 (백만원)",2019.12,1206054
"거래대금","외국인","순매수 (백만원)",2020.01,-243360
"거래대금","외국인","순매수 (백만원)",2020.02,-3640835
"거래대금","외국인","순매수 (백만원)",2020.03,-12852851
"거래대금","외국인","순매수 (백만원)",2020.04,-4861836
"거래대금","외국인","순매수 (백만원)",2020.05,-4061226
"거래대금","외국인","순매수 (백만원)",2020.06,-800176
"거래대금","외국인","순매수 (백만원)",2020.07,895592
"거래대금","외국인","순매수 (백만원)",2020.08,-2721123
"거래대금","외국인","순매수 (백만원)",2020.09,-1177522
"거래대금","외국인","순매수 (백만원)",2020.10,-490378
"거래대금","외국인","순매수 (백만원)",2020.11,5841289
"거래대금","외국인","순매수 (백만원)",2020.12,-613747
"거래대금","외국인","순매수 (백만원)",2021.01,-5920050
"거래대금","외국인","순매수 (백만원)",2021.02,-2069718
"거래대금","외국인","순매수 (백만원)",2021.03,-1503110
"거래대금","외국인","순매수 (백만원)",2021.04,82750
"거래대금","외국인","순매수 (백만원)",2021.05,-9021767
"거래대금","외국인","순매수 (백만원)",2021.06,-915666
"거래대금","외국인","순매수 (백만원)",2021.07,-4889551
"거래대금","외국인","순매수 (백만원)",2021.08,-5962156
"거래대금","외국인","순매수 (백만원)",2021.09,1010339
"거래대금","외국인","순매수 (백만원)",2021.10,-3848641
"거래대금","외국인","순매수 (백만원)",2021.11,3677506
"거래대금","외국인","순매수 (백만원)",2021.12,3404349
"거래대금","외국인","순매수 (백만원)",2022.01,-3559975
"거래대금","외국인","순매수 (백만원)",2022.02,483124
"거래대금","외국인","순매수 (백만원)",2022.03,-4519347
"거래대금","외국인","순매수 (백만원)",2022.04,-6165577
"거래대금","외국인","순매수 (백만원)",2022.05,160167
"거래대금","외국인","순매수 (백만원)",2022.06,-6172177
"거래대금","외국인","순매수 (백만원)",2022.07,1810830
"거래대금","외국인","순매수 (백만원)",2022.08,3982582
"거래대금","외국인","순매수 (백만원)",2022.09,-2515723
"거래대금","외국인","순매수 (백만원)",2022.10,3052963
"거래대금","외국인","순매수 (백만원)",2022.11,4120865
"거래대금","외국인","순매수 (백만원)",2022.12,-1692651
"거래대금","외국인","순매수 (백만원)",2023.01,6549464
"거래대금","외국인","순매수 (백만원)",2023.02,1059670
"거래대금","외국인","순매수 (백만원)",2023.03,-917518
"거래대금","외국인","순매수 (백만원)",2023.04,833050
"거래대금","외국인","순매수 (백만원)",2023.05,4192513
"거래대금","외국인","순매수 (백만원)",2023.06,-1665436
"거래대금","외국인","순매수 (백만원)",2023.07,818374
"거래대금","외국인","순매수 (백만원)",2023.08,-754290
"거래대금","외국인","순매수 (백만원)",2023.09,-2282258
"거래대금","외국인","순매수 (백만원)",2023.10,-3389621
"거래대금","외국인","순매수 (백만원)",2023.11,4271054
"거래대금","외국인","순매수 (백만원)",2023.12,3984214
"거래대금","외국인","순매수 (백만원)",2024.01,2951618
"거래대금","외국인","순매수 (백만원)",2024.02,8241204
"거래대금","외국인","순매수 (백만원)",2024.03,5109711
"거래대금","외국인","순매수 (백만원)",2024.04,2410748
"거래대금","외국인","순매수 (백만원)",2024.05,-954103
"거래대금","외국인","순매수 (백만원)",2024.06,5269066
"거래대금","기타외국인","매도 (백만원)",2018.07,264957
"거래대금","기타외국인","매도 (백만원)",2018.08,269872
"거래대금","기타외국인","매도 (백만원)",2018.09,263640
"거래대금","기타외국인","매도 (백만원)",2018.10,241778
"거래대금","기타외국인","매도 (백만원)",2018.11,228031
"거래대금","기타외국인","매도 (백만원)",2018.12,221031
"거래대금","기타외국인","매도 (백만원)",2019.01,298009
"거래대금","기타외국인","매도 (백만원)",2019.02,246490
"거래대금","기타외국인","매도 (백만원)",2019.03,251321
"거래대금","기타외국인","매도 (백만원)",2019.04,321037
"거래대금","기타외국인","매도 (백만원)",2019.05,269517
"거래대금","기타외국인","매도 (백만원)",2019.06,318058
"거래대금","기타외국인","매도 (백만원)",2019.07,289674
"거래대금","기타외국인","매도 (백만원)",2019.08,248985
"거래대금","기타외국인","매도 (백만원)",2019.09,243046
"거래대금","기타외국인","매도 (백만원)",2019.10,336170
"거래대금","기타외국인","매도 (백만원)",2019.11,318641
"거래대금","기타외국인","매도 (백만원)",2019.12,266376
"거래대금","기타외국인","매도 (백만원)",2020.01,340764
"거래대금","기타외국인","매도 (백만원)",2020.02,415337
"거래대금","기타외국인","매도 (백만원)",2020.03,625869
"거래대금","기타외국인","매도 (백만원)",2020.04,742240
"거래대금","기타외국인","매도 (백만원)",2020.05,756868
"거래대금","기타외국인","매도 (백만원)",2020.06,1044239
"거래대금","기타외국인","매도 (백만원)",2020.07,1108650
"거래대금","기타외국인","매도 (백만원)",2020.08,1122943
"거래대금","기타외국인","매도 (백만원)",2020.09,1050738
"거래대금","기타외국인","매도 (백만원)",2020.10,636894
"거래대금","기타외국인","매도 (백만원)",2020.11,1015587
"거래대금","기타외국인","매도 (백만원)",2020.12,1382270
"거래대금","기타외국인","매도 (백만원)",2021.01,1528517
"거래대금","기타외국인","매도 (백만원)",2021.02,1053386
"거래대금","기타외국인","매도 (백만원)",2021.03,1062345
"거래대금","기타외국인","매도 (백만원)",2021.04,1236882
"거래대금","기타외국인","매도 (백만원)",2021.05,878422
"거래대금","기타외국인","매도 (백만원)",2021.06,1129753
"거래대금","기타외국인","매도 (백만원)",2021.07,1062368
"거래대금","기타외국인","매도 (백만원)",2021.08,1041331
"거래대금","기타외국인","매도 (백만원)",2021.09,847880
"거래대금","기타외국인","매도 (백만원)",2021.10,761877
"거래대금","기타외국인","매도 (백만원)",2021.11,1064577
"거래대금","기타외국인","매도 (백만원)",2021.12,903646
"거래대금","기타외국인","매도 (백만원)",2022.01,1147398
"거래대금","기타외국인","매도 (백만원)",2022.02,595011
"거래대금","기타외국인","매도 (백만원)",2022.03,788257
"거래대금","기타외국인","매도 (백만원)",2022.04,762399
"거래대금","기타외국인","매도 (백만원)",2022.05,651713
"거래대금","기타외국인","매도 (백만원)",2022.06,559453
"거래대금","기타외국인","매도 (백만원)",2022.07,497469
"거래대금","기타외국인","매도 (백만원)",2022.08,575679
"거래대금","기타외국인","매도 (백만원)",2022.09,480515
"거래대금","기타외국인","매도 (백만원)",2022.10,478062
"거래대금","기타외국인","매도 (백만원)",2022.11,586983
"거래대금","기타외국인","매도 (백만원)",2022.12,442334
"거래대금","기타외국인","매도 (백만원)",2023.01,511364
"거래대금","기타외국인","매도 (백만원)",2023.02,690081
"거래대금","기타외국인","매도 (백만원)",2023.03,987542
"거래대금","기타외국인","매도 (백만원)",2023.04,1076674
"거래대금","기타외국인","매도 (백만원)",2023.05,774500
"거래대금","기타외국인","매도 (백만원)",2023.06,825636
"거래대금","기타외국인","매도 (백만원)",2023.07,1252469
"거래대금","기타외국인","매도 (백만원)",2023.08,991652
"거래대금","기타외국인","매도 (백만원)",2023.09,711523
"거래대금","기타외국인","매도 (백만원)",2023.10,532195
"거래대금","기타외국인","매도 (백만원)",2023.11,838451
"거래대금","기타외국인","매도 (백만원)",2023.12,915017
"거래대금","기타외국인","매도 (백만원)",2024.01,970299
"거래대금","기타외국인","매도 (백만원)",2024.02,952349
"거래대금","기타외국인","매도 (백만원)",2024.03,1002382
"거래대금","기타외국인","매도 (백만원)",2024.04,911645
"거래대금","기타외국인","매도 (백만원)",2024.05,917351
"거래대금","기타외국인","매도 (백만원)",2024.06,953198
"거래대금","기타외국인","매수 (백만원)",2018.07,269776
"거래대금","기타외국인","매수 (백만원)",2018.08,259755
"거래대금","기타외국인","매수 (백만원)",2018.09,252418
"거래대금","기타외국인","매수 (백만원)",2018.10,251217
"거래대금","기타외국인","매수 (백만원)",2018.11,221770
"거래대금","기타외국인","매수 (백만원)",2018.12,207158
"거래대금","기타외국인","매수 (백만원)",2019.01,280757
"거래대금","기타외국인","매수 (백만원)",2019.02,237550
"거래대금","기타외국인","매수 (백만원)",2019.03,251413
"거래대금","기타외국인","매수 (백만원)",2019.04,302470
"거래대금","기타외국인","매수 (백만원)",2019.05,285174
"거래대금","기타외국인","매수 (백만원)",2019.06,270455
"거래대금","기타외국인","매수 (백만원)",2019.07,281128
"거래대금","기타외국인","매수 (백만원)",2019.08,248880
"거래대금","기타외국인","매수 (백만원)",2019.09,227073
"거래대금","기타외국인","매수 (백만원)",2019.10,305448
"거래대금","기타외국인","매수 (백만원)",2019.11,309319
"거래대금","기타외국인","매수 (백만원)",2019.12,244840
"거래대금","기타외국인","매수 (백만원)",2020.01,359253
"거래대금","기타외국인","매수 (백만원)",2020.02,416464
"거래대금","기타외국인","매수 (백만원)",2020.03,657050
"거래대금","기타외국인","매수 (백만원)",2020.04,736665
"거래대금","기타외국인","매수 (백만원)",2020.05,752704
"거래대금","기타외국인","매수 (백만원)",2020.06,997904
"거래대금","기타외국인","매수 (백만원)",2020.07,1066972
"거래대금","기타외국인","매수 (백만원)",2020.08,1121364
"거래대금","기타외국인","매수 (백만원)",2020.09,1055164
"거래대금","기타외국인","매수 (백만원)",2020.10,648107
"거래대금","기타외국인","매수 (백만원)",2020.11,990554
"거래대금","기타외국인","매수 (백만원)",2020.12,1338684
"거래대금","기타외국인","매수 (백만원)",2021.01,1615697
"거래대금","기타외국인","매수 (백만원)",2021.02,1094620
"거래대금","기타외국인","매수 (백만원)",2021.03,1084041
"거래대금","기타외국인","매수 (백만원)",2021.04,1245683
"거래대금","기타외국인","매수 (백만원)",2021.05,910385
"거래대금","기타외국인","매수 (백만원)",2021.06,1142767
"거래대금","기타외국인","매수 (백만원)",2021.07,1098732
