"산업별(1)","산업별(2)",시점,데이터
"IT S/W & SVC","소프트웨어",2013.01,216.08
"IT S/W & SVC","소프트웨어",2013.02,231.9
"IT S/W & SVC","소프트웨어",2013.03,240.19
"IT S/W & SVC","소프트웨어",2013.04,253.81
"IT S/W & SVC","소프트웨어",2013.05,259.62
"IT S/W & SVC","소프트웨어",2013.06,235.83
"IT S/W & SVC","소프트웨어",2013.07,247.28
"IT S/W & SVC","소프트웨어",2013.08,236.61
"IT S/W & SVC","소프트웨어",2013.09,230.24
"IT S/W & SVC","소프트웨어",2013.10,233.87
"IT S/W & SVC","소프트웨어",2013.11,227.49
"IT S/W & SVC","소프트웨어",2013.12,219.96
"IT S/W & SVC","소프트웨어",2014.01,230.45
"IT S/W & SVC","소프트웨어",2014.02,239.2
"IT S/W & SVC","소프트웨어",2014.03,248.54
"IT S/W & SVC","소프트웨어",2014.04,251.14
"IT S/W & SVC","소프트웨어",2014.05,238.75
"IT S/W & SVC","소프트웨어",2014.06,222.78
"IT S/W & SVC","소프트웨어",2014.07,221.57
"IT S/W & SVC","소프트웨어",2014.08,227.52
"IT S/W & SVC","소프트웨어",2014.09,251.01
"IT S/W & SVC","소프트웨어",2014.10,245.45
"IT S/W & SVC","소프트웨어",2014.11,232.21
"IT S/W & SVC","소프트웨어",2014.12,245.29
"IT S/W & SVC","소프트웨어",2015.01,273.34
"IT S/W & SVC","소프트웨어",2015.02,276.34
"IT S/W & SVC","소프트웨어",2015.03,284.75
"IT S/W & SVC","소프트웨어",2015.04,313.89
"IT S/W & SVC","소프트웨어",2015.05,315.57
"IT S/W & SVC","소프트웨어",2015.06,328.56
"IT S/W & SVC","소프트웨어",2015.07,335.17
"IT S/W & SVC","소프트웨어",2015.08,314.66
"IT S/W & SVC","소프트웨어",2015.09,334.23
"IT S/W & SVC","소프트웨어",2015.10,311.28
"IT S/W & SVC","소프트웨어",2015.11,303.77
"IT S/W & SVC","소프트웨어",2015.12,308.68
"IT S/W & SVC","소프트웨어",2016.01,289.13
"IT S/W & SVC","소프트웨어",2016.02,273.98
"IT S/W & SVC","소프트웨어",2016.03,279.31
"IT S/W & SVC","소프트웨어",2016.04,289.61
"IT S/W & SVC","소프트웨어",2016.05,274.23
"IT S/W & SVC","소프트웨어",2016.06,264.69
"IT S/W & SVC","소프트웨어",2016.07,284.38
"IT S/W & SVC","소프트웨어",2016.08,267.78
"IT S/W & SVC","소프트웨어",2016.09,267.25
"IT S/W & SVC","소프트웨어",2016.10,246.18
"IT S/W & SVC","소프트웨어",2016.11,235.71
"IT S/W & SVC","소프트웨어",2016.12,241.27
"IT S/W & SVC","소프트웨어",2017.01,239.12
"IT S/W & SVC","소프트웨어",2017.02,238.51
"IT S/W & SVC","소프트웨어",2017.03,279.25
"IT S/W & SVC","소프트웨어",2017.04,251.76
"IT S/W & SVC","소프트웨어",2017.05,244.15
"IT S/W & SVC","소프트웨어",2017.06,237.99
"IT S/W & SVC","소프트웨어",2017.07,237.87
"IT S/W & SVC","소프트웨어",2017.08,244.59
"IT S/W & SVC","소프트웨어",2017.09,227.34
"IT S/W & SVC","소프트웨어",2017.10,236
"IT S/W & SVC","소프트웨어",2017.11,246.03
"IT S/W & SVC","소프트웨어",2017.12,253.1
"IT S/W & SVC","소프트웨어",2018.01,297.77
"IT S/W & SVC","소프트웨어",2018.02,283.67
"IT S/W & SVC","소프트웨어",2018.03,294.02
"IT S/W & SVC","소프트웨어",2018.04,294.74
"IT S/W & SVC","소프트웨어",2018.05,280.45
"IT S/W & SVC","소프트웨어",2018.06,268.55
"IT S/W & SVC","소프트웨어",2018.07,257.92
"IT S/W & SVC","소프트웨어",2018.08,266.55
"IT S/W & SVC","소프트웨어",2018.09,255.71
"IT S/W & SVC","소프트웨어",2018.10,195.35
"IT S/W & SVC","소프트웨어",2018.11,212.66
"IT S/W & SVC","소프트웨어",2018.12,207.02
"IT S/W & SVC","소프트웨어",2019.01,216.85
"IT S/W & SVC","소프트웨어",2019.02,221.07
"IT S/W & SVC","소프트웨어",2019.03,221.55
"IT S/W & SVC","소프트웨어",2019.04,238.5
"IT S/W & SVC","소프트웨어",2019.05,230.81
"IT S/W & SVC","소프트웨어",2019.06,246.92
"IT S/W & SVC","소프트웨어",2019.07,213.93
"IT S/W & SVC","소프트웨어",2019.08,211.98
"IT S/W & SVC","소프트웨어",2019.09,214.82
"IT S/W & SVC","소프트웨어",2019.10,217.48
"IT S/W & SVC","소프트웨어",2019.11,215.73
"IT S/W & SVC","소프트웨어",2019.12,214.89
"IT S/W & SVC","소프트웨어",2020.01,207.64
"IT S/W & SVC","소프트웨어",2020.02,196.25
"IT S/W & SVC","소프트웨어",2020.03,175.65
"IT S/W & SVC","소프트웨어",2020.04,220.2
"IT S/W & SVC","소프트웨어",2020.05,253.56
"IT S/W & SVC","소프트웨어",2020.06,245.77
"IT S/W & SVC","소프트웨어",2020.07,270.53
"IT S/W & SVC","소프트웨어",2020.08,282.67
"IT S/W & SVC","소프트웨어",2020.09,276.69
"IT S/W & SVC","소프트웨어",2020.10,265.67
"IT S/W & SVC","소프트웨어",2020.11,284.77
"IT S/W & SVC","소프트웨어",2020.12,302.08
"IT S/W & SVC","소프트웨어",2021.01,289.45
"IT S/W & SVC","소프트웨어",2021.02,305.59
"IT S/W & SVC","소프트웨어",2021.03,313.87
"IT S/W & SVC","소프트웨어",2021.04,316.32
"IT S/W & SVC","소프트웨어",2021.05,319.43
"IT S/W & SVC","소프트웨어",2021.06,346.28
"IT S/W & SVC","소프트웨어",2021.07,362.8
"IT S/W & SVC","소프트웨어",2021.08,348.34
"IT S/W & SVC","소프트웨어",2021.09,321.49
"IT S/W & SVC","소프트웨어",2021.10,337.45
"IT S/W & SVC","소프트웨어",2021.11,342.01
"IT S/W & SVC","소프트웨어",2021.12,374.25
"IT S/W & SVC","소프트웨어",2022.01,298.94
"IT S/W & SVC","소프트웨어",2022.02,286.77
"IT S/W & SVC","소프트웨어",2022.03,327.49
"IT S/W & SVC","소프트웨어",2022.04,291.95
"IT S/W & SVC","소프트웨어",2022.05,273.97
"IT S/W & SVC","소프트웨어",2022.06,215.79
"IT S/W & SVC","소프트웨어",2022.07,235.54
"IT S/W & SVC","소프트웨어",2022.08,229.48
"IT S/W & SVC","소프트웨어",2022.09,185.26
"IT S/W & SVC","소프트웨어",2022.10,191.23
"IT S/W & SVC","소프트웨어",2022.11,202.79
"IT S/W & SVC","소프트웨어",2022.12,191.68
"IT S/W & SVC","소프트웨어",2023.01,255.33
"IT S/W & SVC","소프트웨어",2023.02,277.87
"IT S/W & SVC","소프트웨어",2023.03,254.69
"IT S/W & SVC","소프트웨어",2023.04,235.92
"IT S/W & SVC","소프트웨어",2023.05,249.38
"IT S/W & SVC","소프트웨어",2023.06,251.61
"IT S/W & SVC","소프트웨어",2023.07,257
"IT S/W & SVC","소프트웨어",2023.08,276.87
"IT S/W & SVC","소프트웨어",2023.09,249.88
"IT S/W & SVC","소프트웨어",2023.10,206.97
"IT S/W & SVC","소프트웨어",2023.11,248.25
"IT S/W & SVC","소프트웨어",2023.12,245.15
"IT S/W & SVC","소프트웨어",2024.01,236.39
"IT S/W & SVC","소프트웨어",2024.02,242.02
"IT S/W & SVC","소프트웨어",2024.03,233.39
"IT S/W & SVC","소프트웨어",2024.04,223.69
"IT S/W & SVC","소프트웨어",2024.05,217.9
"IT S/W & SVC","소프트웨어",2024.06,207.16
"IT S/W & SVC","컴퓨터서비스",2001.01,1575.8
"IT S/W & SVC","컴퓨터서비스",2001.02,1462.1
"IT S/W & SVC","컴퓨터서비스",2001.03,1161.2
"IT S/W & SVC","컴퓨터서비스",2001.04,1378.5
"IT S/W & SVC","컴퓨터서비스",2001.05,1500.7
"IT S/W & SVC","컴퓨터서비스",2001.06,1425.8
"IT S/W & SVC","컴퓨터서비스",2001.07,1196.5
"IT S/W & SVC","컴퓨터서비스",2001.08,1052.4
"IT S/W & SVC","컴퓨터서비스",2001.09,809.3
"IT S/W & SVC","컴퓨터서비스",2001.10,964.2
"IT S/W & SVC","컴퓨터서비스",2001.11,992.9
"IT S/W & SVC","컴퓨터서비스",2001.12,980.5
"IT S/W & SVC","컴퓨터서비스",2002.01,985.3
"IT S/W & SVC","컴퓨터서비스",2002.02,956.7
"IT S/W & SVC","컴퓨터서비스",2002.03,1134.7
"IT S/W & SVC","컴퓨터서비스",2002.04,856.4
"IT S/W & SVC","컴퓨터서비스",2002.05,738
"IT S/W & SVC","컴퓨터서비스",2002.06,581.6
"IT S/W & SVC","컴퓨터서비스",2002.07,553.9
"IT S/W & SVC","컴퓨터서비스",2002.08,550.5
"IT S/W & SVC","컴퓨터서비스",2002.09,392.5
"IT S/W & SVC","컴퓨터서비스",2002.10,406.5
"IT S/W & SVC","컴퓨터서비스",2002.11,414.7
"IT S/W & SVC","컴퓨터서비스",2002.12,364.6
"IT S/W & SVC","컴퓨터서비스",2003.01,371.1
"IT S/W & SVC","컴퓨터서비스",2003.02,346.9
"IT S/W & SVC","컴퓨터서비스",2003.03,277.9
"IT S/W & SVC","컴퓨터서비스",2003.04,317.1
"IT S/W & SVC","컴퓨터서비스",2003.05,370
"IT S/W & SVC","컴퓨터서비스",2003.06,375.9
"IT S/W & SVC","컴퓨터서비스",2003.07,352.1
"IT S/W & SVC","컴퓨터서비스",2003.08,317.5
"IT S/W & SVC","컴퓨터서비스",2003.09,286.5
"IT S/W & SVC","컴퓨터서비스",2003.10,270.8
"IT S/W & SVC","컴퓨터서비스",2003.11,265.8
"IT S/W & SVC","컴퓨터서비스",2003.12,261.5
"IT S/W & SVC","컴퓨터서비스",2004.01,246.7
"IT S/W & SVC","컴퓨터서비스",2004.02,243.6
"IT S/W & SVC","컴퓨터서비스",2004.03,252.2
"IT S/W & SVC","컴퓨터서비스",2004.04,277.5
"IT S/W & SVC","컴퓨터서비스",2004.05,244.03
"IT S/W & SVC","컴퓨터서비스",2004.06,226.92
"IT S/W & SVC","컴퓨터서비스",2004.07,213.94
"IT S/W & SVC","컴퓨터서비스",2004.08,212.31
"IT S/W & SVC","컴퓨터서비스",2004.09,218.84
"IT S/W & SVC","컴퓨터서비스",2004.10,204.25
"IT S/W & SVC","컴퓨터서비스",2004.11,211.74
"IT S/W & SVC","컴퓨터서비스",2004.12,206.68
"IT S/W & SVC","컴퓨터서비스",2005.01,312.11
"IT S/W & SVC","컴퓨터서비스",2005.02,293.08
"IT S/W & SVC","컴퓨터서비스",2005.03,274.14
"IT S/W & SVC","컴퓨터서비스",2005.04,233.03
"IT S/W & SVC","컴퓨터서비스",2005.05,280.52
"IT S/W & SVC","컴퓨터서비스",2005.06,302.99
"IT S/W & SVC","컴퓨터서비스",2005.07,356.3
"IT S/W & SVC","컴퓨터서비스",2005.08,329
"IT S/W & SVC","컴퓨터서비스",2005.09,370.66
"IT S/W & SVC","컴퓨터서비스",2005.10,403.29
"IT S/W & SVC","컴퓨터서비스",2005.11,521.97
"IT S/W & SVC","컴퓨터서비스",2005.12,525.94
"IT S/W & SVC","컴퓨터서비스",2006.01,544.7
"IT S/W & SVC","컴퓨터서비스",2006.02,522.1
"IT S/W & SVC","컴퓨터서비스",2006.03,534.47
"IT S/W & SVC","컴퓨터서비스",2006.04,526.68
"IT S/W & SVC","컴퓨터서비스",2006.05,467.28
"IT S/W & SVC","컴퓨터서비스",2006.06,414.3
"IT S/W & SVC","컴퓨터서비스",2006.07,402.04
"IT S/W & SVC","컴퓨터서비스",2006.08,437.14
"IT S/W & SVC","컴퓨터서비스",2006.09,447.71
"IT S/W & SVC","컴퓨터서비스",2006.10,431.74
"IT S/W & SVC","컴퓨터서비스",2006.11,461.33
"IT S/W & SVC","컴퓨터서비스",2006.12,460.73
"IT S/W & SVC","컴퓨터서비스",2007.01,452.16
"IT S/W & SVC","컴퓨터서비스",2007.02,444.19
"IT S/W & SVC","컴퓨터서비스",2007.03,467.74
"IT S/W & SVC","컴퓨터서비스",2007.04,483.55
"IT S/W & SVC","컴퓨터서비스",2007.05,500.53
"IT S/W & SVC","컴퓨터서비스",2007.06,485.13
"IT S/W & SVC","컴퓨터서비스",2007.07,514.48
"IT S/W & SVC","컴퓨터서비스",2007.08,489.19
"IT S/W & SVC","컴퓨터서비스",2007.09,490.27
"IT S/W & SVC","컴퓨터서비스",2007.10,507.98
"IT S/W & SVC","컴퓨터서비스",2007.11,440.32
"IT S/W & SVC","컴퓨터서비스",2007.12,432.07
"IT S/W & SVC","컴퓨터서비스",2008.01,364.13
"IT S/W & SVC","컴퓨터서비스",2008.02,383.34
"IT S/W & SVC","컴퓨터서비스",2008.03,362.03
"IT S/W & SVC","컴퓨터서비스",2008.04,347.69
"IT S/W & SVC","컴퓨터서비스",2008.05,328.69
"IT S/W & SVC","컴퓨터서비스",2008.06,291.78
"IT S/W & SVC","컴퓨터서비스",2008.07,266.88
"IT S/W & SVC","컴퓨터서비스",2008.08,213.04
"IT S/W & SVC","컴퓨터서비스",2008.09,202.04
"IT S/W & SVC","컴퓨터서비스",2008.10,134.98
"IT S/W & SVC","컴퓨터서비스",2008.11,138.9
"IT S/W & SVC","컴퓨터서비스",2008.12,147.5
"IT S/W & SVC","컴퓨터서비스",2009.01,152.7
"IT S/W & SVC","컴퓨터서비스",2009.02,142.93
"IT S/W & SVC","컴퓨터서비스",2009.03,161.58
"IT S/W & SVC","컴퓨터서비스",2009.04,201.1
"IT S/W & SVC","컴퓨터서비스",2009.05,221.59
"IT S/W & SVC","컴퓨터서비스",2009.06,207.18
"IT S/W & SVC","컴퓨터서비스",2009.07,216.5
"IT S/W & SVC","컴퓨터서비스",2009.08,208.3
"IT S/W & SVC","컴퓨터서비스",2009.09,209.25
"IT S/W & SVC","컴퓨터서비스",2009.10,196.44
"IT S/W & SVC","컴퓨터서비스",2009.11,185.98
"IT S/W & SVC","컴퓨터서비스",2009.12,205.42
"IT S/W & SVC","컴퓨터서비스",2010.01,215.16
"IT S/W & SVC","컴퓨터서비스",2010.02,234.81
"IT S/W & SVC","컴퓨터서비스",2010.03,226.45
"IT S/W & SVC","컴퓨터서비스",2010.04,217.17
"IT S/W & SVC","컴퓨터서비스",2010.05,185.15
"IT S/W & SVC","컴퓨터서비스",2010.06,187.88
"IT S/W & SVC","컴퓨터서비스",2010.07,203.85
"IT S/W & SVC","컴퓨터서비스",2010.08,208.38
"IT S/W & SVC","컴퓨터서비스",2010.09,241.7
"IT S/W & SVC","컴퓨터서비스",2010.10,230.22
"IT S/W & SVC","컴퓨터서비스",2010.11,210.89
"IT S/W & SVC","컴퓨터서비스",2010.12,225.3
"IT S/W & SVC","컴퓨터서비스",2011.01,214.72
"IT S/W & SVC","컴퓨터서비스",2011.02,193.35
"IT S/W & SVC","컴퓨터서비스",2011.03,198.66
"IT S/W & SVC","컴퓨터서비스",2011.04,191.58
"IT S/W & SVC","컴퓨터서비스",2011.05,178.28
"IT S/W & SVC","컴퓨터서비스",2011.06,177.94
"IT S/W & SVC","컴퓨터서비스",2011.07,200.9
"IT S/W & SVC","컴퓨터서비스",2011.08,179.51
"IT S/W & SVC","컴퓨터서비스",2011.09,164.12
"IT S/W & SVC","컴퓨터서비스",2011.10,205.6
"IT S/W & SVC","컴퓨터서비스",2011.11,220.62
"IT S/W & SVC","컴퓨터서비스",2011.12,224.06
"IT S/W & SVC","컴퓨터서비스",2012.01,213.99
"IT S/W & SVC","컴퓨터서비스",2012.02,222.88
"IT S/W & SVC","컴퓨터서비스",2012.03,205.5
"IT S/W & SVC","컴퓨터서비스",2012.04,201.56
"IT S/W & SVC","컴퓨터서비스",2012.05,202.49
"IT S/W & SVC","컴퓨터서비스",2012.06,218.28
"IT S/W & SVC","컴퓨터서비스",2012.07,224.11
"IT S/W & SVC","컴퓨터서비스",2012.08,261.31
"IT S/W & SVC","컴퓨터서비스",2012.09,242.64
"IT S/W & SVC","컴퓨터서비스",2012.10,228.98
"IT S/W & SVC","컴퓨터서비스",2012.11,202.53
"IT S/W & SVC","컴퓨터서비스",2012.12,203.91
"IT S/W & SVC","컴퓨터서비스",2013.01,205.85
"IT S/W & SVC","컴퓨터서비스",2013.02,234.9
"IT S/W & SVC","컴퓨터서비스",2013.03,244.58
"IT S/W & SVC","컴퓨터서비스",2013.04,237.84
"IT S/W & SVC","컴퓨터서비스",2013.05,251.36
"IT S/W & SVC","컴퓨터서비스",2013.06,220.52
"IT S/W & SVC","컴퓨터서비스",2013.07,232.34
"IT S/W & SVC","컴퓨터서비스",2013.08,220.65
"IT S/W & SVC","컴퓨터서비스",2013.09,220.41
"IT S/W & SVC","컴퓨터서비스",2013.10,222.21
"IT S/W & SVC","컴퓨터서비스",2013.11,212.14
"IT S/W & SVC","컴퓨터서비스",2013.12,200.32
"IT S/W & SVC","컴퓨터서비스",2014.01,215.15
"IT S/W & SVC","컴퓨터서비스",2014.02,219.78
"IT S/W & SVC","컴퓨터서비스",2014.03,226.75
"IT S/W & SVC","컴퓨터서비스",2014.04,239.68
"IT S/W & SVC","컴퓨터서비스",2014.05,232.08
"IT S/W & SVC","컴퓨터서비스",2014.06,229.45
"IT S/W & SVC","컴퓨터서비스",2014.07,245.82
"IT S/W & SVC","컴퓨터서비스",2014.08,255.31
"IT S/W & SVC","컴퓨터서비스",2014.09,263.54
"IT S/W & SVC","컴퓨터서비스",2014.10,264.46
"IT S/W & SVC","컴퓨터서비스",2014.11,248.33
"IT S/W & SVC","컴퓨터서비스",2014.12,252.86
"IT S/W & SVC","컴퓨터서비스",2015.01,267.12
"IT S/W & SVC","컴퓨터서비스",2015.02,273.77
"IT S/W & SVC","컴퓨터서비스",2015.03,285.53
"IT S/W & SVC","컴퓨터서비스",2015.04,304.98
"IT S/W & SVC","컴퓨터서비스",2015.05,300.07
"IT S/W & SVC","컴퓨터서비스",2015.06,299.32
"IT S/W & SVC","컴퓨터서비스",2015.07,305.39
"IT S/W & SVC","컴퓨터서비스",2015.08,281.58
"IT S/W & SVC","컴퓨터서비스",2015.09,303.06
"IT S/W & SVC","컴퓨터서비스",2015.10,295.71
"IT S/W & SVC","컴퓨터서비스",2015.11,281.08
"IT S/W & SVC","컴퓨터서비스",2015.12,278.25
"IT S/W & SVC","컴퓨터서비스",2016.01,274.33
"IT S/W & SVC","컴퓨터서비스",2016.02,272.38
"IT S/W & SVC","컴퓨터서비스",2016.03,322.15
"IT S/W & SVC","컴퓨터서비스",2016.04,373.2
"IT S/W & SVC","컴퓨터서비스",2016.05,352.89
"IT S/W & SVC","컴퓨터서비스",2016.06,354.73
"IT S/W & SVC","컴퓨터서비스",2016.07,372.85
"IT S/W & SVC","컴퓨터서비스",2016.08,348.12
"IT S/W & SVC","컴퓨터서비스",2016.09,350.74
"IT S/W & SVC","컴퓨터서비스",2016.10,315.54
"IT S/W & SVC","컴퓨터서비스",2016.11,307.82
"IT S/W & SVC","컴퓨터서비스",2016.12,322.86
"IT S/W & SVC","컴퓨터서비스",2017.01,314.83
"IT S/W & SVC","컴퓨터서비스",2017.02,309.77
"IT S/W & SVC","컴퓨터서비스",2017.03,336.98
"IT S/W & SVC","컴퓨터서비스",2017.04,308.56
"IT S/W & SVC","컴퓨터서비스",2017.05,314.41
"IT S/W & SVC","컴퓨터서비스",2017.06,311.07
"IT S/W & SVC","컴퓨터서비스",2017.07,302.14
"IT S/W & SVC","컴퓨터서비스",2017.08,310.03
"IT S/W & SVC","컴퓨터서비스",2017.09,290.43
"IT S/W & SVC","컴퓨터서비스",2017.10,292.78
"IT S/W & SVC","컴퓨터서비스",2017.11,315.66
"IT S/W & SVC","컴퓨터서비스",2017.12,312.5
"IT S/W & SVC","컴퓨터서비스",2018.01,434.45
"IT S/W & SVC","컴퓨터서비스",2018.02,464.9
"IT S/W & SVC","컴퓨터서비스",2018.03,406.19
"IT S/W & SVC","컴퓨터서비스",2018.04,391.34
"IT S/W & SVC","컴퓨터서비스",2018.05,385.31
"IT S/W & SVC","컴퓨터서비스",2018.06,353.71
"IT S/W & SVC","컴퓨터서비스",2018.07,356.87
"IT S/W & SVC","컴퓨터서비스",2018.08,377.23
"IT S/W & SVC","컴퓨터서비스",2018.09,354.35
"IT S/W & SVC","컴퓨터서비스",2018.10,283.74
"IT S/W & SVC","컴퓨터서비스",2018.11,303.28
"IT S/W & SVC","컴퓨터서비스",2018.12,289.91
"IT S/W & SVC","컴퓨터서비스",2019.01,299.95
"IT S/W & SVC","컴퓨터서비스",2019.02,327.07
"IT S/W & SVC","컴퓨터서비스",2019.03,312.62
"IT S/W & SVC","컴퓨터서비스",2019.04,337.97
"IT S/W & SVC","컴퓨터서비스",2019.05,341.34
"IT S/W & SVC","컴퓨터서비스",2019.06,348.51
"IT S/W & SVC","컴퓨터서비스",2019.07,322.46
"IT S/W & SVC","컴퓨터서비스",2019.08,263.22
"IT S/W & SVC","컴퓨터서비스",2019.09,283.08
"IT S/W & SVC","컴퓨터서비스",2019.10,274.79
"IT S/W & SVC","컴퓨터서비스",2019.11,259.16
"IT S/W & SVC","컴퓨터서비스",2019.12,265.8
"IT S/W & SVC","컴퓨터서비스",2020.01,270.3
"IT S/W & SVC","컴퓨터서비스",2020.02,247.48
"IT S/W & SVC","컴퓨터서비스",2020.03,239
"IT S/W & SVC","컴퓨터서비스",2020.04,279.91
"IT S/W & SVC","컴퓨터서비스",2020.05,281.68
"IT S/W & SVC","컴퓨터서비스",2020.06,255.86
"IT S/W & SVC","컴퓨터서비스",2020.07,272.94
"IT S/W & SVC","컴퓨터서비스",2020.08,282.77
"IT S/W & SVC","컴퓨터서비스",2020.09,285.9
"IT S/W & SVC","컴퓨터서비스",2020.10,282.25
"IT S/W & SVC","컴퓨터서비스",2020.11,293.52
"IT S/W & SVC","컴퓨터서비스",2020.12,289.04
"IT S/W & SVC","컴퓨터서비스",2021.01,268.9
"IT S/W & SVC","컴퓨터서비스",2021.02,280.05
"IT S/W & SVC","컴퓨터서비스",2021.03,298.91
"IT S/W & SVC","컴퓨터서비스",2021.04,298.68
"IT S/W & SVC","컴퓨터서비스",2021.05,311.42
"IT S/W & SVC","컴퓨터서비스",2021.06,340.59
"IT S/W & SVC","컴퓨터서비스",2021.07,330.72
"IT S/W & SVC","컴퓨터서비스",2021.08,310.18
"IT S/W & SVC","컴퓨터서비스",2021.09,306.73
"IT S/W & SVC","컴퓨터서비스",2021.10,294.22
"IT S/W & SVC","컴퓨터서비스",2021.11,265.63
"IT S/W & SVC","컴퓨터서비스",2021.12,289.57
"IT S/W & SVC","컴퓨터서비스",2022.01,275.57
"IT S/W & SVC","컴퓨터서비스",2022.02,282.37
"IT S/W & SVC","컴퓨터서비스",2022.03,313.1
"IT S/W & SVC","컴퓨터서비스",2022.04,304.53
"IT S/W & SVC","컴퓨터서비스",2022.05,301.67
"IT S/W & SVC","컴퓨터서비스",2022.06,242.67
"IT S/W & SVC","컴퓨터서비스",2022.07,264.01
"IT S/W & SVC","컴퓨터서비스",2022.08,252.51
"IT S/W & SVC","컴퓨터서비스",2022.09,210.55
"IT S/W & SVC","컴퓨터서비스",2022.10,207.34
"IT S/W & SVC","컴퓨터서비스",2022.11,214.13
"IT S/W & SVC","컴퓨터서비스",2022.12,200.61
"IT S/W & SVC","컴퓨터서비스",2023.01,228.31
"IT S/W & SVC","컴퓨터서비스",2023.02,239.33
"IT S/W & SVC","컴퓨터서비스",2023.03,227.96
"IT S/W & SVC","컴퓨터서비스",2023.04,217.44
"IT S/W & SVC","컴퓨터서비스",2023.05,232.17
"IT S/W & SVC","컴퓨터서비스",2023.06,231.85
"IT S/W & SVC","컴퓨터서비스",2023.07,205.88
"IT S/W & SVC","컴퓨터서비스",2023.08,216.15
"IT S/W & SVC","컴퓨터서비스",2023.09,202.3
"IT S/W & SVC","컴퓨터서비스",2023.10,184.53
"IT S/W & SVC","컴퓨터서비스",2023.11,199.48
"IT S/W & SVC","컴퓨터서비스",2023.12,207.56
"IT S/W & SVC","컴퓨터서비스",2024.01,225.69
"IT S/W & SVC","컴퓨터서비스",2024.02,234.17
"IT S/W & SVC","컴퓨터서비스",2024.03,221.96
"IT S/W & SVC","컴퓨터서비스",2024.04,215.36
"IT S/W & SVC","컴퓨터서비스",2024.05,220.63
"IT S/W & SVC","컴퓨터서비스",2024.06,210.29
"IT H/W","계",2001.01,1659.8
"IT H/W","계",2001.02,1594.7
"IT H/W","계",2001.03,1372
"IT H/W","계",2001.04,1525.8
"IT H/W","계",2001.05,1543.9
"IT H/W","계",2001.06,1418.1
"IT H/W","계",2001.07,1167.7
"IT H/W","계",2001.08,1029.5
"IT H/W","계",2001.09,817.5
"IT H/W","계",2001.10,1022.1
"IT H/W","계",2001.11,1117
"IT H/W","계",2001.12,1129.2
"IT H/W","계",2002.01,1279.7
"IT H/W","계",2002.02,1364.8
"IT H/W","계",2002.03,1745.1
"IT H/W","계",2002.04,1261.9
"IT H/W","계",2002.05,1142.6
"IT H/W","계",2002.06,914.5
"IT H/W","계",2002.07,873.4
"IT H/W","계",2002.08,900.6
"IT H/W","계",2002.09,676.3
"IT H/W","계",2002.10,742.9
"IT H/W","계",2002.11,806.5
"IT H/W","계",2002.12,689.4
"IT H/W","계",2003.01,675.3
"IT H/W","계",2003.02,670.1
"IT H/W","계",2003.03,577.1
"IT H/W","계",2003.04,639.6
"IT H/W","계",2003.05,717.3
"IT H/W","계",2003.06,790.8
"IT H/W","계",2003.07,808.8
"IT H/W","계",2003.08,822
"IT H/W","계",2003.09,735.1
"IT H/W","계",2003.10,765.1
"IT H/W","계",2003.11,760.2
"IT H/W","계",2003.12,749
"IT H/W","계",2004.01,745.9
"IT H/W","계",2004.02,716.9
"IT H/W","계",2004.03,734
"IT H/W","계",2004.04,803.3
"IT H/W","계",2004.05,678.57
"IT H/W","계",2004.06,639.14
"IT H/W","계",2004.07,506.11
"IT H/W","계",2004.08,543.15
"IT H/W","계",2004.09,539.55
"IT H/W","계",2004.10,514.07
"IT H/W","계",2004.11,538.79
"IT H/W","계",2004.12,538.15
"IT H/W","계",2005.01,682.88
"IT H/W","계",2005.02,711.15
"IT H/W","계",2005.03,632.53
"IT H/W","계",2005.04,575.9
"IT H/W","계",2005.05,637.23
"IT H/W","계",2005.06,656.61
"IT H/W","계",2005.07,687.98
"IT H/W","계",2005.08,630.48
"IT H/W","계",2005.09,689.25
"IT H/W","계",2005.10,687.46
"IT H/W","계",2005.11,829.09
"IT H/W","계",2005.12,845.26
"IT H/W","계",2006.01,809.01
"IT H/W","계",2006.02,793.17
"IT H/W","계",2006.03,737.54
"IT H/W","계",2006.04,720.25
"IT H/W","계",2006.05,652.01
"IT H/W","계",2006.06,591.44
"IT H/W","계",2006.07,552.67
"IT H/W","계",2006.08,592.9
"IT H/W","계",2006.09,621.47
"IT H/W","계",2006.10,585.35
"IT H/W","계",2006.11,614.51
"IT H/W","계",2006.12,585.84
"IT H/W","계",2007.01,535.96
"IT H/W","계",2007.02,548.94
"IT H/W","계",2007.03,601.91
"IT H/W","계",2007.04,626.11
"IT H/W","계",2007.05,680.07
"IT H/W","계",2007.06,740.59
"IT H/W","계",2007.07,774.7
"IT H/W","계",2007.08,728.3
"IT H/W","계",2007.09,728.16
"IT H/W","계",2007.10,680.19
"IT H/W","계",2007.11,597.07
"IT H/W","계",2007.12,574.65
"IT H/W","계",2008.01,485.65
"IT H/W","계",2008.02,526.02
"IT H/W","계",2008.03,534.29
"IT H/W","계",2008.04,541.98
"IT H/W","계",2008.05,540.04
"IT H/W","계",2008.06,482.25
"IT H/W","계",2008.07,432.13
"IT H/W","계",2008.08,372.03
"IT H/W","계",2008.09,353.6
"IT H/W","계",2008.10,237.72
"IT H/W","계",2008.11,228.54
"IT H/W","계",2008.12,244.28
"IT H/W","계",2009.01,272.91
"IT H/W","계",2009.02,292.45
"IT H/W","계",2009.03,363.82
