"지수종류별(1)","시점",데이터
"종이목재","2001.04",181.08
"종이목재","2001.05",199.67
"종이목재","2001.06",198.6
"종이목재","2001.07",174.47
"종이목재","2001.08",175.97
"종이목재","2001.09",157.78
"종이목재","2001.10",175.53
"종이목재","2001.11",208
"종이목재","2001.12",236.51
"종이목재","2002.01",270.32
"종이목재","2002.02",284.9
"종이목재","2002.03",339.58
"종이목재","2002.04",273.66
"종이목재","2002.05",267.84
"종이목재","2002.06",244.47
"종이목재","2002.07",251.44
"종이목재","2002.08",264.18
"종이목재","2002.09",229.7
"종이목재","2002.10",231.16
"종이목재","2002.11",244.58
"종이목재","2002.12",185.5
"종이목재","2003.01",182.91
"종이목재","2003.02",174.48
"종이목재","2003.03",161
"종이목재","2003.04",168.64
"종이목재","2003.05",176.82
"종이목재","2003.06",179.62
"종이목재","2003.07",175.58
"종이목재","2003.08",186.73
"종이목재","2003.09",177.83
"종이목재","2003.10",171.84
"종이목재","2003.11",188.49
"종이목재","2003.12",194.75
"종이목재","2004.01",181.95
"종이목재","2004.02",204.97
"종이목재","2004.03",206.01
"종이목재","2004.04",189.07
"종이목재","2004.05",169.21
"종이목재","2004.06",156.53
"종이목재","2004.07",160.66
"종이목재","2004.08",175.77
"종이목재","2004.09",186.46
"종이목재","2004.10",195.09
"종이목재","2004.11",209.8
"종이목재","2004.12",215.01
"종이목재","2005.01",238.63
"종이목재","2005.02",271.63
"종이목재","2005.03",257.22
"종이목재","2005.04",228.06
"종이목재","2005.05",242.6
"종이목재","2005.06",253.32
"종이목재","2005.07",282.22
"종이목재","2005.08",270.34
"종이목재","2005.09",310.67
"종이목재","2005.10",333.41
"종이목재","2005.11",376.21
"종이목재","2005.12",385.82
"종이목재","2006.01",352.96
"종이목재","2006.02",322.34
"종이목재","2006.03",326.03
"종이목재","2006.04",338.55
"종이목재","2006.05",296.56
"종이목재","2006.06",285.49
"종이목재","2006.07",291.73
"종이목재","2006.08",310.81
"종이목재","2006.09",321.44
"종이목재","2006.10",326.44
"종이목재","2006.11",353.55
"종이목재","2006.12",343.09
"종이목재","2007.01",329.33
"종이목재","2007.02",344.18
"종이목재","2007.03",374.8
"종이목재","2007.04",389.37
"종이목재","2007.05",447.64
"종이목재","2007.06",438.95
"종이목재","2007.07",471.11
"종이목재","2007.08",464.11
"종이목재","2007.09",489.56
"종이목재","2007.10",422.37
"종이목재","2007.11",418.67
"종이목재","2007.12",412.11
"종이목재","2008.01",357.94
"종이목재","2008.02",362.05
"종이목재","2008.03",347.49
"종이목재","2008.04",378.76
"종이목재","2008.05",386.68
"종이목재","2008.06",369.76
"종이목재","2008.07",340.32
"종이목재","2008.08",335.53
"종이목재","2008.09",322.99
"종이목재","2008.10",231.64
"종이목재","2008.11",216.26
"종이목재","2008.12",234.39
"종이목재","2009.01",220.56
"종이목재","2009.02",213.17
"종이목재","2009.03",232.54
"종이목재","2009.04",265.32
"종이목재","2009.05",285.96
"종이목재","2009.06",276.98
"종이목재","2009.07",307.24
"종이목재","2009.08",311.51
"종이목재","2009.09",297.07
"종이목재","2009.10",281.47
"종이목재","2009.11",265.52
"종이목재","2009.12",281.62
"종이목재","2010.01",258.59
"종이목재","2010.02",278.6
"종이목재","2010.03",284.64
"종이목재","2010.04",299.8
"종이목재","2010.05",291.47
"종이목재","2010.06",302.46
"종이목재","2010.07",305.75
"종이목재","2010.08",289.21
"종이목재","2010.09",300.26
"종이목재","2010.10",311
"종이목재","2010.11",289.54
"종이목재","2010.12",304.13
"종이목재","2011.01",302.06
"종이목재","2011.02",263.26
"종이목재","2011.03",278.51
"종이목재","2011.04",280.13
"종이목재","2011.05",251.52
"종이목재","2011.06",259.93
"종이목재","2011.07",278.7
"종이목재","2011.08",279
"종이목재","2011.09",229.78
"종이목재","2011.10",247.13
"종이목재","2011.11",240.16
"종이목재","2011.12",251.22
"종이목재","2012.01",257.49
"종이목재","2012.02",288.03
"종이목재","2012.03",272.16
"종이목재","2012.04",255.06
"종이목재","2012.05",242.6
"종이목재","2012.06",248.65
"종이목재","2012.07",259.15
"종이목재","2012.08",276.72
"종이목재","2012.09",292.67
"종이목재","2012.10",272.93
"종이목재","2012.11",285.77
"종이목재","2012.12",277.92
"종이목재","2013.01",298.32
"종이목재","2013.02",303.94
"종이목재","2013.03",340.68
"종이목재","2013.04",391.85
"종이목재","2013.05",375.77
"종이목재","2013.06",348.17
"종이목재","2013.07",340.74
"종이목재","2013.08",322.59
"종이목재","2013.09",331.01
"종이목재","2013.10",348.59
"종이목재","2013.11",343.45
"종이목재","2013.12",329.12
"종이목재","2014.01",327.46
"종이목재","2014.02",336.5
"종이목재","2014.03",338
"종이목재","2014.04",334.6
"종이목재","2014.05",336.2
"종이목재","2014.06",330.84
"종이목재","2014.07",337.83
"종이목재","2014.08",347.84
"종이목재","2014.09",357.79
"종이목재","2014.10",348.8
"종이목재","2014.11",325.24
"종이목재","2014.12",319.83
"종이목재","2015.01",332.98
"종이목재","2015.02",356.12
"종이목재","2015.03",405.41
"종이목재","2015.04",435.83
"종이목재","2015.05",445
"종이목재","2015.06",420.88
"종이목재","2015.07",443.41
"종이목재","2015.08",393.07
"종이목재","2015.09",396.79
"종이목재","2015.10",414.95
"종이목재","2015.11",385.04
"종이목재","2015.12",381.52
"종이목재","2016.01",356.79
"종이목재","2016.02",352.26
"종이목재","2016.03",374.43
"종이목재","2016.04",377.48
"종이목재","2016.05",370.53
"종이목재","2016.06",373.01
"종이목재","2016.07",398.69
"종이목재","2016.08",362.43
"종이목재","2016.09",369.2
"종이목재","2016.10",359.97
"종이목재","2016.11",355.88
"종이목재","2016.12",362.9
"종이목재","2017.01",371.87
"종이목재","2017.02",369.08
"종이목재","2017.03",364.8
"종이목재","2017.04",357.94
"종이목재","2017.05",362.2
"종이목재","2017.06",358.96
"종이목재","2017.07",334.94
"종이목재","2017.08",327.21
"종이목재","2017.09",310.72
"종이목재","2017.10",308.18
"종이목재","2017.11",309.13
"종이목재","2017.12",298.95
"종이목재","2018.01",337.45
"종이목재","2018.02",344.71
"종이목재","2018.03",374.29
"종이목재","2018.04",399.69
"종이목재","2018.05",452.77
"종이목재","2018.06",406.3
"종이목재","2018.07",385.94
"종이목재","2018.08",444
"종이목재","2018.09",437.57
"종이목재","2018.10",351.07
"종이목재","2018.11",351.57
"종이목재","2018.12",357.66
"종이목재","2019.01",384.2
"종이목재","2019.02",390.02
"종이목재","2019.03",386.45
"종이목재","2019.04",397.01
"종이목재","2019.05",381.55
"종이목재","2019.06",391.83
"종이목재","2019.07",343.65
"종이목재","2019.08",364.67
"종이목재","2019.09",348.74
"종이목재","2019.10",338.47
"종이목재","2019.11",330.44
"종이목재","2019.12",330.11
"종이목재","2020.01",352.95
"종이목재","2020.02",320.97
"종이목재","2020.03",270.8
"종이목재","2020.04",321.52
"종이목재","2020.05",315.86
"종이목재","2020.06",295.91
"종이목재","2020.07",304.87
"종이목재","2020.08",312.71
"종이목재","2020.09",321.13
"종이목재","2020.10",330.36
"종이목재","2020.11",418.97
"종이목재","2020.12",392.31
"종이목재","2021.01",393.32
"종이목재","2021.02",408.53
"종이목재","2021.03",451.73
"종이목재","2021.04",466.75
"종이목재","2021.05",472.44
"종이목재","2021.06",486.32
"종이목재","2021.07",479.53
"종이목재","2021.08",446.64
"종이목재","2021.09",420.79
"종이목재","2021.10",411.64
"종이목재","2021.11",376.06
"종이목재","2021.12",403.65
"종이목재","2022.01",375.62
"종이목재","2022.02",390.98
"종이목재","2022.03",409.76
"종이목재","2022.04",431.78
"종이목재","2022.05",409.42
"종이목재","2022.06",331.91
"종이목재","2022.07",355.51
"종이목재","2022.08",362.89
"종이목재","2022.09",312.86
"종이목재","2022.10",325.41
"종이목재","2022.11",364
"종이목재","2022.12",339
"종이목재","2023.01",353.84
"종이목재","2023.02",350.91
"종이목재","2023.03",362.71
"종이목재","2023.04",398.39
"종이목재","2023.05",399.5
"종이목재","2023.06",411.95
"종이목재","2023.07",509.65
"종이목재","2023.08",541.94
"종이목재","2023.09",524.72
"종이목재","2023.10",307.08
"종이목재","2023.11",296.69
"종이목재","2023.12",294.17
"종이목재","2024.01",297.65
"종이목재","2024.02",305.71
"종이목재","2024.03",298.94
"종이목재","2024.04",289.57
"종이목재","2024.05",289.45
"종이목재","2024.06",287.82
"화학","2000.01",797.7
"화학","2000.02",716.03
"화학","2000.03",755.94
"화학","2000.04",624.65
"화학","2000.05",527.9
"화학","2000.06",580.4
"화학","2000.07",531.98
"화학","2000.08",547.35
"화학","2000.09",508.83
"화학","2000.10",440.28
"화학","2000.11",424.06
"화학","2000.12",426.7
"화학","2001.01",481.81
"화학","2001.02",490.22
"화학","2001.03",462.23
"화학","2001.04",487.58
"화학","2001.05",567.09
"화학","2001.06",571.02
"화학","2001.07",497.89
"화학","2001.08",522.08
"화학","2001.09",499.02
"화학","2001.10",526.39
"화학","2001.11",618.15
"화학","2001.12",647.61
"화학","2002.01",718.32
"화학","2002.02",815.86
"화학","2002.03",917.37
"화학","2002.04",828.9
"화학","2002.05",790.86
"화학","2002.06",764.12
"화학","2002.07",731.34
"화학","2002.08",742.96
"화학","2002.09",629.35
"화학","2002.10",655.89
"화학","2002.11",713.79
"화학","2002.12",642.73
"화학","2003.01",634.78
"화학","2003.02",613.95
"화학","2003.03",570.31
"화학","2003.04",649.28
"화학","2003.05",721.78
"화학","2003.06",746.11
"화학","2003.07",757.36
"화학","2003.08",822.73
"화학","2003.09",755.09
"화학","2003.10",872.41
"화학","2003.11",930.53
"화학","2003.12",994.42
"화학","2004.01",1030.53
"화학","2004.02",1116.18
"화학","2004.03",1110.9
"화학","2004.04",1139.42
"화학","2004.05",1091.5
"화학","2004.06",1078.78
"화학","2004.07",1087.66
"화학","2004.08",1116.07
"화학","2004.09",1236.47
"화학","2004.10",1257.94
"화학","2004.11",1370.98
"화학","2004.12",1343.97
"화학","2005.01",1345.6
"화학","2005.02",1531.19
"화학","2005.03",1519.38
"화학","2005.04",1388.06
"화학","2005.05",1416.89
"화학","2005.06",1526.33
"화학","2005.07",1520.59
"화학","2005.08",1546.19
"화학","2005.09",1722.93
"화학","2005.10",1614.01
"화학","2005.11",1708.03
"화학","2005.12",1683.66
"화학","2006.01",1727.83
"화학","2006.02",1712.14
"화학","2006.03",1788.28
"화학","2006.04",1792.78
"화학","2006.05",1649.31
"화학","2006.06",1551.35
"화학","2006.07",1573.95
"화학","2006.08",1625.94
"화학","2006.09",1683.96
"화학","2006.10",1744.5
"화학","2006.11",1858.93
"화학","2006.12",1921.09
"화학","2007.01",1831.68
"화학","2007.02",1924.61
"화학","2007.03",2054.18
"화학","2007.04",2335.31
"화학","2007.05",2646.94
"화학","2007.06",2796.12
"화학","2007.07",3073.26
"화학","2007.08",3012.26
"화학","2007.09",3283.79
"화학","2007.10",3725.1
"화학","2007.11",3307.17
"화학","2007.12",3130.27
"화학","2008.01",2463.97
"화학","2008.02",2842.16
"화학","2008.03",2642.91
"화학","2008.04",2877.58
"화학","2008.05",2926.39
"화학","2008.06",2728.9
"화학","2008.07",2725.34
"화학","2008.08",2453.08
"화학","2008.09",2506.27
"화학","2008.10",1862.35
"화학","2008.11",1859.51
"화학","2008.12",1965.19
"화학","2009.01",2019.07
"화학","2009.02",1920.1
"화학","2009.03",2130.53
"화학","2009.04",2477.65
"화학","2009.05",2545.76
"화학","2009.06",2498.09
"화학","2009.07",2600.39
"화학","2009.08",2752.78
"화학","2009.09",2972.31
"화학","2009.10",2741.92
"화학","2009.11",2802.05
"화학","2009.12",3001.71
"화학","2010.01",2759.62
"화학","2010.02",2837.58
"화학","2010.03",2998.92
"화학","2010.04",3206.63
"화학","2010.05",3098.53
"화학","2010.06",3432.02
"화학","2010.07",3602.69
"화학","2010.08",3921.11
"화학","2010.09",4178.66
"화학","2010.10",4242.5
"화학","2010.11",4395.97
"화학","2010.12",4657.74
"화학","2011.01",5108.11
"화학","2011.02",4628.65
"화학","2011.03",5575.02
"화학","2011.04",6148.63
"화학","2011.05",6158.12
"화학","2011.06",5905
"화학","2011.07",5992.43
"화학","2011.08",5041.36
"화학","2011.09",4328.78
"화학","2011.10",4758.35
"화학","2011.11",4482.73
"화학","2011.12",4369.45
"화학","2012.01",4823.35
"화학","2012.02",4909.28
"화학","2012.03",4722.29
"화학","2012.04",4196.16
"화학","2012.05",4121.15
"화학","2012.06",4167.3
"화학","2012.07",4152.35
"화학","2012.08",4259.12
"화학","2012.09",4445.67
"화학","2012.10",4171.04
"화학","2012.11",4157.18
"화학","2012.12",4340.66
"화학","2013.01",4111.31
"화학","2013.02",4121.13
"화학","2013.03",3953.8
"화학","2013.04",3827.05
"화학","2013.05",3903.65
"화학","2013.06",3590.39
"화학","2013.07",3911.13
"화학","2013.08",3854.14
"화학","2013.09",4124.16
"화학","2013.10",4171.66
"화학","2013.11",4135.77
"화학","2013.12",4149.54
"화학","2014.01",3927.01
"화학","2014.02",3962.88
"화학","2014.03",3923.78
"화학","2014.04",3914.82
"화학","2014.05",3946.89
"화학","2014.06",4099.72
"화학","2014.07",4146.74
"화학","2014.08",4098.5
"화학","2014.09",4039.88
"화학","2014.10",3776.43
"화학","2014.11",3876.14
"화학","2014.12",3694.01
"화학","2015.01",4029.89
"화학","2015.02",4264.92
"화학","2015.03",4564.5
"화학","2015.04",5049.17
"화학","2015.05",5026.21
"화학","2015.06",5214.79
"화학","2015.07",5139.57
"화학","2015.08",4777.48
"화학","2015.09",5021.86
"화학","2015.10",5070.01
"화학","2015.11",5233.17
"화학","2015.12",5346.66
"화학","2016.01",5171.39
"화학","2016.02",5152.38
"화학","2016.03",5551.73
"화학","2016.04",5452.16
"화학","2016.05",5375.36
"화학","2016.06",5349.04
"화학","2016.07",5250.41
"화학","2016.08",5171.96
"화학","2016.09",5222.28
"화학","2016.10",4987.87
"화학","2016.11",4831.27
"화학","2016.12",5113.99
"화학","2017.01",5091.29
"화학","2017.02",5155.26
"화학","2017.03",5145.46
"화학","2017.04",5127.33
"화학","2017.05",5619.21
"화학","2017.06",5450.91
"화학","2017.07",5650.26
"화학","2017.08",5842.06
"화학","2017.09",5698.48
"화학","2017.10",5994.89
"화학","2017.11",6065.43
"화학","2017.12",6071.54
"화학","2018.01",6385.57
"화학","2018.02",6074.11
"화학","2018.03",6097.05
"화학","2018.04",6187.08
"화학","2018.05",5882.77
"화학","2018.06",5792.04
"화학","2018.07",5675.43
"화학","2018.08",5625.06
"화학","2018.09",5600.71
"화학","2018.10",4646.56
"화학","2018.11",4887.66
"화학","2018.12",4874.93
"화학","2019.01",5142.43
"화학","2019.02",5275.01
"화학","2019.03",5110.77
"화학","2019.04",5133.95
"화학","2019.05",4669.26
"화학","2019.06",4733.17
"화학","2019.07",4525.94
"화학","2019.08",4369.96
"화학","2019.09",4461.52
"화학","2019.10",4559.73
"화학","2019.11",4479.44
"화학","2019.12",4591.69
"화학","2020.01",4267.39
"화학","2020.02",4037.85
"화학","2020.03",3504.5
"화학","2020.04",4146.89
"화학","2020.05",4228.92
"화학","2020.06",4450.35
"화학","2020.07",4806.56
"화학","2020.08",5511.23
"화학","2020.09",5243.79
"화학","2020.10",5201.97
"화학","2020.11",6175.73
"화학","2020.12",6503.57
"화학","2021.01",7161.87
"화학","2021.02",7144.94
"화학","2021.03",7180.54
"화학","2021.04",7789.58
"화학","2021.05",7529.9
"화학","2021.06",7841.85
"화학","2021.07",7436.03
"화학","2021.08",7225.95
"화학","2021.09",7328.99
"화학","2021.10",7071.52
"화학","2021.11",6066.63
"화학","2021.12",6210.01
"화학","2022.01",5745.19
"화학","2022.02",5721.53
"화학","2022.03",5714.7
"화학","2022.04",5768.16
"화학","2022.05",5948.14
"화학","2022.06",5186.39
"화학","2022.07",5450.55
"화학","2022.08",5610.96
"화학","2022.09",4684.69
"화학","2022.10",5034.04
"화학","2022.11",5643.42
"화학","2022.12",5047.95
"화학","2023.01",5491.61
"화학","2023.02",5443.76
"화학","2023.03",5776.4
"화학","2023.04",5682.98
"화학","2023.05",5457.66
"화학","2023.06",5310.95
"화학","2023.07",5613.36
"화학","2023.08",5270.98
"화학","2023.09",4826.93
"화학","2023.10",4365.9
"화학","2023.11",4875.01
"화학","2023.12",4886.42
"화학","2024.01",4348.4
"화학","2024.02",4544.9
"화학","2024.03",4586.65
"화학","2024.04",4577.81
"화학","2024.05",4541.38
"화학","2024.06",4486.1
"의약품","2000.01",964.28
